INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213428.wav,5.314,2024-06-15,21:34:28,21,2024-06-15,09:34:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,O+3V66V33ovCiHVePNKCmA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213501.wav,3.099,2024-06-15,21:35:01,21,2024-06-15,09:35:01,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,dt7VMLQll56fYxSWtj4hVg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213448.wav,8.398,2024-06-15,21:34:48,21,2024-06-15,09:34:48,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,x8F280zNq2u76OI4E/gwlg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213413.wav,13.349,2024-06-15,21:34:13,21,2024-06-15,09:34:13,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,aCoDVjUY+E/1uo3uUxZLgg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213437.wav,10.374,2024-06-15,21:34:37,21,2024-06-15,09:34:37,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,2e4ngwxeDdDfIJJZi6+Ftg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213507.wav,12.023,2024-06-15,21:35:07,21,2024-06-15,09:35:07,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,uDS7e12sdBGrkqL8DrzIsw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213533.wav,6.237,2024-06-15,21:35:33,21,2024-06-15,09:35:33,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,zTfFKLa4lTrALDqtWIKqKw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213559.wav,3.157,2024-06-15,21:35:59,21,2024-06-15,09:35:59,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,cFnQJMOmjMlkp4oCwvdw0g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213520.wav,11.035,2024-06-15,21:35:20,21,2024-06-15,09:35:20,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,EPe63E0b50vqbaqx1Iyekw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213616.wav,4.769,2024-06-15,21:36:16,21,2024-06-15,09:36:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,RMgRCBe5rX3JmZLFXGnH/g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213542.wav,13.193,2024-06-15,21:35:42,21,2024-06-15,09:35:42,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,iZEpt4cptRo6oQLfptBZkw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213622.wav,7.503,2024-06-15,21:36:22,21,2024-06-15,09:36:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8NwL8W8aJ3SjzL1LTqtyRw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213630.wav,8.786,2024-06-15,21:36:30,21,2024-06-15,09:36:30,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6SnGzqZbGvr+lXWApntdbw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213639.wav,5.57,2024-06-15,21:36:39,21,2024-06-15,09:36:39,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3J+aJJaQEVgRtG5Ha9tLnA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213704.wav,3.166,2024-06-15,21:37:04,21,2024-06-15,09:37:04,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,as2+43irMLUzuLrjyetDTA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213603.wav,12.888,2024-06-15,21:36:03,21,2024-06-15,09:36:03,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Aa3yeKR374gZ5UFz7wk6kA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213724.wav,3.156,2024-06-15,21:37:24,21,2024-06-15,09:37:24,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ZcAk9/Qo3cxjFpgsAvQerw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213738.wav,4.529,2024-06-15,21:37:38,21,2024-06-15,09:37:38,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,4I530cArp+feqEbiqZIYVA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213730.wav,5.205,2024-06-15,21:37:30,21,2024-06-15,09:37:30,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,rDJLfZhguaHif4mirUET2g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213647.wav,15,2024-06-15,21:36:47,21,2024-06-15,09:36:47,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,WzBkjh7tNUhihL6IwCgEZQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213713.wav,9.319,2024-06-15,21:37:13,21,2024-06-15,09:37:13,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,i9LsN8z1THMCwIddso6M+A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213750.wav,3.159,2024-06-15,21:37:50,21,2024-06-15,09:37:50,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,okV+mLNm2YbnCvrjIpDW6w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213743.wav,5.542,2024-06-15,21:37:43,21,2024-06-15,09:37:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,+KNjpPuH9kGfPw9KVoQYlg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213810.wav,6.111,2024-06-15,21:38:10,21,2024-06-15,09:38:10,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,aGa+eWVdXhbJqg80bneacg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213828.wav,4.914,2024-06-15,21:38:28,21,2024-06-15,09:38:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Ph+GzmnxHwtB+M0eekgiXQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213841.wav,3.292,2024-06-15,21:38:41,21,2024-06-15,09:38:41,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ruWOf606jtyxxfkHhEyTVw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213833.wav,5.557,2024-06-15,21:38:33,21,2024-06-15,09:38:33,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,mNBS2HSBLVTcRil5MR8D2w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213757.wav,11.405,2024-06-15,21:37:57,21,2024-06-15,09:37:57,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,HjartHcSvkvg/tU0Dd0TGQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213858.wav,4.448,2024-06-15,21:38:58,21,2024-06-15,09:38:58,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,IgC/mJD/IiSfGweFjkyOFQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213903.wav,3.232,2024-06-15,21:39:03,21,2024-06-15,09:39:03,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Duo5HY0vHxi/m+8qn2FjNw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213907.wav,3.085,2024-06-15,21:39:07,21,2024-06-15,09:39:07,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ygfPPp4RXNxNW3oEvcCfgg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213848.wav,9.723,2024-06-15,21:38:48,21,2024-06-15,09:38:48,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8zknL57qT25GD+yFxu5v4g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213931.wav,3.171,2024-06-15,21:39:31,21,2024-06-15,09:39:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,y2j67F6LmQN9Rtt5i/K2xQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213927.wav,3.191,2024-06-15,21:39:27,21,2024-06-15,09:39:27,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,IOdB6pZ6bNUgLUHpSDUtPA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214009.wav,3.084,2024-06-15,21:40:09,21,2024-06-15,09:40:09,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,kgdvOlNprsa4naOT3vLOdw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213953.wav,3.169,2024-06-15,21:39:53,21,2024-06-15,09:39:53,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9jZC2KqQYHKWynqOQKw6ew==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213957.wav,3.089,2024-06-15,21:39:57,21,2024-06-15,09:39:57,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,iJrBtC3ET2Zq4vZFgNYTuQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213911.wav,13.634,2024-06-15,21:39:11,21,2024-06-15,09:39:11,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9hdWsGDPt6mjmkmDgmrkkg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_213936.wav,9.686,2024-06-15,21:39:36,21,2024-06-15,09:39:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,nB4MrwjFR/TsLfzjCQMrPQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214042.wav,3.095,2024-06-15,21:40:42,21,2024-06-15,09:40:42,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ro8ElWjWse9Vm53t2T8d8g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214022.wav,6.013,2024-06-15,21:40:22,21,2024-06-15,09:40:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,PGz8CkEZzSUmKRnS8gprEA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214029.wav,4.762,2024-06-15,21:40:29,21,2024-06-15,09:40:29,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,r0H+XNJit5+ECGSLIAAMsw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214013.wav,7.69,2024-06-15,21:40:13,21,2024-06-15,09:40:13,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8/GSZy6Y7VS/k2GaElPL6A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214036.wav,4.745,2024-06-15,21:40:36,21,2024-06-15,09:40:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,gLBjOZUpnhFJYC3TnkfObw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214049.wav,4.914,2024-06-15,21:40:49,21,2024-06-15,09:40:49,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,RHdEDqdkwGPN9yCgoGTXQA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214118.wav,6.342,2024-06-15,21:41:18,21,2024-06-15,09:41:18,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3fafx5BSWuQXVq4PLDz9Lg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214127.wav,3.458,2024-06-15,21:41:27,21,2024-06-15,09:41:27,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,AArDe2N+ntuNfuKiUHSc0Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214110.wav,6.198,2024-06-15,21:41:10,21,2024-06-15,09:41:10,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Xf5Mhd/tkXyWnexraCgSxQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214131.wav,3.758,2024-06-15,21:41:31,21,2024-06-15,09:41:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8nXCXS/dUfbUSobTO7D+ug==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214138.wav,3.467,2024-06-15,21:41:38,21,2024-06-15,09:41:38,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,1oocZ1/zSDS8oOfWkz/7Cw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214055.wav,13.804,2024-06-15,21:40:55,21,2024-06-15,09:40:55,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,vjwMiPEjtrad4uhoaP0gPw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214156.wav,5.529,2024-06-15,21:41:56,21,2024-06-15,09:41:56,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Iixm1QrFDHPAdL0eKcvC8A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214146.wav,6.549,2024-06-15,21:41:46,21,2024-06-15,09:41:46,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,TAmC7zYE+OqgV2cP/p3g1w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214204.wav,3.195,2024-06-15,21:42:04,21,2024-06-15,09:42:04,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,S/VIjJaZoCT9FkJY500uIw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214207.wav,3.935,2024-06-15,21:42:07,21,2024-06-15,09:42:07,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,eosMpMSSavwE2Sfkg4OinQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214227.wav,4.222,2024-06-15,21:42:27,21,2024-06-15,09:42:27,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,gLdMmZIcHv8pbZ942MACEA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214221.wav,4.922,2024-06-15,21:42:21,21,2024-06-15,09:42:21,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,HHGGAaPaZONviOdd2n0YKA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214213.wav,7.448,2024-06-15,21:42:13,21,2024-06-15,09:42:13,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,OB6dYrnmzsZQWebrvRZQXQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214306.wav,3.625,2024-06-15,21:43:06,21,2024-06-15,09:43:06,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,i7n45fGOjTxuKJfwG118Dw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214247.wav,8.214,2024-06-15,21:42:47,21,2024-06-15,09:42:47,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,J/PWMpwgWytuJIR3OZMNAw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214312.wav,3.3,2024-06-15,21:43:12,21,2024-06-15,09:43:12,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jd7FPDHP+ufwk+DGRcPaeg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214232.wav,10.791,2024-06-15,21:42:32,21,2024-06-15,09:42:32,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9p5TYjXB3F4XXEvM5l4Mnw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214255.wav,9.13,2024-06-15,21:42:55,21,2024-06-15,09:42:55,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GjsGXK6MOc56e5jwMYcV9w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214316.wav,3.721,2024-06-15,21:43:16,21,2024-06-15,09:43:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,F+TXhrpOHztJe6Nc1XL/EQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214322.wav,3.866,2024-06-15,21:43:22,21,2024-06-15,09:43:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,5QilCQW2n/nbAwJ9Xd1XiQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214405.wav,3.262,2024-06-15,21:44:05,21,2024-06-15,09:44:05,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jh5hfUbBESMrYrGShcoyKA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214343.wav,8.243,2024-06-15,21:43:43,21,2024-06-15,09:43:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,tyZf0nnWG7p5yHiofyekxQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214419.wav,3.079,2024-06-15,21:44:19,21,2024-06-15,09:44:19,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,oq//3K0mnid1BuRjjY1lRQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214409.wav,7.708,2024-06-15,21:44:09,21,2024-06-15,09:44:09,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,dRzRsEHkk8Huq0fjMIo2OQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214328.wav,14.491,2024-06-15,21:43:28,21,2024-06-15,09:43:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,SuP8F+2caC2/o4uOGJ88IA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214352.wav,10.405,2024-06-15,21:43:52,21,2024-06-15,09:43:52,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Nzng+ZAt3fAQjELNaKGTZw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214443.wav,3.164,2024-06-15,21:44:43,21,2024-06-15,09:44:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,nSgXnR0VzF5Uh+MtxC1xtg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214424.wav,7.919,2024-06-15,21:44:24,21,2024-06-15,09:44:24,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,tFmtvatHM4lrH5MhPQ47pA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214447.wav,7.841,2024-06-15,21:44:47,21,2024-06-15,09:44:47,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,TvNIEhYWz5PFkcnmlLjIeg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214523.wav,7.674,2024-06-15,21:45:23,21,2024-06-15,09:45:23,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,TRrtAwk292q3O+zqmH2NZQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214531.wav,6.901,2024-06-15,21:45:31,21,2024-06-15,09:45:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,E22Q8WwGoUhVKveggGlU7Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214503.wav,12.854,2024-06-15,21:45:03,21,2024-06-15,09:45:03,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,vzfdPuYB7kEnDA1p0b5WTQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214617.wav,4.082,2024-06-15,21:46:17,21,2024-06-15,09:46:17,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,pRTw3UXXU3817gqb+Q/TGg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214544.wav,10.659,2024-06-15,21:45:44,21,2024-06-15,09:45:44,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,irBGQpckSuisqOVBN5mVaw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214627.wav,6.889,2024-06-15,21:46:27,21,2024-06-15,09:46:27,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,y4LrM95hRjHYdSsDJglL8w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214649.wav,3.222,2024-06-15,21:46:49,21,2024-06-15,09:46:49,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,qv/OUPNfWNDVi8FNunXm8w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214708.wav,6.204,2024-06-15,21:47:08,21,2024-06-15,09:47:08,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,o0jZ+uvqgFuVZPok083OaQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214558.wav,15,2024-06-15,21:45:58,21,2024-06-15,09:45:58,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Ow2sHi/2whZqm0utIZuJNg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214722.wav,6.444,2024-06-15,21:47:22,21,2024-06-15,09:47:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ChhBpqfhba81P6tOVkfSWQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214734.wav,4.988,2024-06-15,21:47:34,21,2024-06-15,09:47:34,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,f5cmh7qk2a7VoQ5dqzXfgA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214637.wav,11.302,2024-06-15,21:46:37,21,2024-06-15,09:46:37,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GT2TvUbOOznUKgq/Rkw1Aw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214801.wav,3.165,2024-06-15,21:48:01,21,2024-06-15,09:48:01,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Sk/UPMyblqNzgb65qWT0rQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240615_214740.wav,7.437,2024-06-15,21:47:40,21,2024-06-15,09:47:40,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,nn28OYI/X+rsVIsTbvfqKA==
