"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_000046.wav","0","0","3.699","","","2024-06-17","00:00:46","0","2024-06-16","12:00:46","12","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","fsu/peu8csnlCwVLS/aOfw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_000633.wav","0","0","3.159","","","2024-06-17","00:06:33","0","2024-06-16","12:06:33","12","NoID","3","0","0","0","","","3","21.574","3.83","4.185","21.785","21.313","21.526","62.694","21.562","2.534","-3.61","3.626","0.64","1","Noise","","","","","lTjVOBqaFMj/hfhJ+tbB6g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_000653.wav","0","0","3.424","","","2024-06-17","00:06:53","0","2024-06-16","12:06:53","12","NoID","4","0","0","0","","","4","30.186","1.56","13.877","30.754","29.647","29.318","157.089","30.1","3.87","42.28","9.938","0.92","1","Noise","","","","","7zAYuDZ3mGaxPzjeBeQq5w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_002817.wav","0","0","7.479","","","2024-06-17","00:28:17","0","2024-06-16","12:28:17","12","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rW5ToVHgPcCmhczLEIO5/g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_020705.wav","0","0","3.929","","","2024-06-17","02:07:05","2","2024-06-16","14:07:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","nYndDt9/8N4eBGmBgyPg7w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_021039.wav","0","0","3.624","","","2024-06-17","02:10:39","2","2024-06-16","14:10:39","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WHO6K5Sx+RiSHeMV42b9VA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_021455.wav","0","0","3.014","","","2024-06-17","02:14:55","2","2024-06-16","14:14:55","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Cc0O11fE23Qwi+6/NPG2QQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_021856.wav","0","0","3.144","","","2024-06-17","02:18:56","2","2024-06-16","14:18:56","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","BqKNHHy9aX+ouyKsZi+gBg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_022050.wav","0","0","3.305","","","2024-06-17","02:20:50","2","2024-06-16","14:20:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SPU0d/SlR1jw0891bpIPzQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_030042.wav","0","0","3.624","","","2024-06-17","03:00:42","3","2024-06-16","15:00:42","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","atiJtxowba2gg0WaSPkdUA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_030833.wav","0","0","3.664","","","2024-06-17","03:08:33","3","2024-06-16","15:08:33","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","wTs6El+IlstTu6GBg//McA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_031209.wav","0","0","3.319","","","2024-06-17","03:12:09","3","2024-06-16","15:12:09","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","KI85rGOlPKedknwVu1BLdA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_211650.wav","0","0","15","","","2024-06-13","21:16:50","21","2024-06-13","09:16:50","9","PIPKUH","3","1","0.333","0.131105","HYPSAV","","3","35.689","43.59","2.539","42.275","34.84","36.72","562.391","36.704","1.008","182.16","1.867","1.28","1","PIPKUH","","","","","Mx98G0EXt50Tn5+OFfWV7Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212042.wav","0","0","12.725","","","2024-06-13","21:20:42","21","2024-06-13","09:20:42","9","PIPKUH","2","1","0.5","0.364761","MYOBEC","","2","40.816","53.3","2.178","49.475","40.033","43.035","1296.838","42.012","1.106","530.9","1.978","1.12","1","PIPKUH","","","","","3UCazciduh8SNBF1JCGIHg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_214003.wav","0","0","14.994","","","2024-06-13","21:40:03","21","2024-06-13","09:40:03","9","PIPKUH","2","1","0.5","0.264475","HYPSAV","","2","39.515","35.3","2.669","49.41","39.515","42.104","164.101","39.812","2.115","465.68","2.417","1.02","1","PIPKUH","","","","","C6E80qZ6SfDjVKsxn3gDkQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215553.wav","0","0","15","","","2024-06-13","21:55:53","21","2024-06-13","09:55:53","9","NoID","10","0","0","0","","","10","42.342","87.88","2.484","57.301","41.622","45.91","583.401","44.03","1.633","580.71","2.242","3.67","1","PIPKUH","","","","","lGia9CGtxkPB0iM8w17stA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215624.wav","0","0","15","","","2024-06-13","21:56:24","21","2024-06-13","09:56:24","9","NoID","2","0","0","0","","","2","41.9","-8.59","2.412","52.283","41.351","44.583","13403.082","41.783","1.934","524.71","2.412","0.77","1","PIPKUH","","","","","aGzB8BQLKAX31ttAV6w3kw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215709.wav","0","0","15","","","2024-06-13","21:57:09","21","2024-06-13","09:57:09","9","NoID","4","0","0","0","","","4","38.242","69.21","3.681","44.958","37.6","39.518","2894.066","39.684","2.383","133.78","3.308","2.7","1","PIPKUH","","","","","pVZ1vNmOCQhumo2y5a6LIA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_220510.wav","0","0","8.684","","","2024-06-13","22:05:10","22","2024-06-13","10:05:10","10","NoID","3","0","0","0","","","3","42.641","40.28","2.338","53.187","42.111","45.597","733.68","43.512","1.561","322.8","2.243","0.78","1","PIPKUH","","","","","V6ql0VDFMvfBWuEvy/+EvA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_235508.wav","0","0","15","","","2024-06-13","23:55:08","23","2024-06-13","11:55:08","11","PIPKUH","2","1","0.5","0.221442","PIPPIP","","2","41.396","35.61","2.178","48.795","40.638","43.119","94.587","42.921","0.875","74.58","1.833","0.94","1","PIPKUH","","","","","VRvDk1pBktzDzq2zvsoBVw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_005655.wav","0","0","15","","","2024-06-14","00:56:55","0","2024-06-13","12:56:55","12","PIPKUH","9","4","0.444","0.238227","MYODAU","","9","39.899","53.25","2.868","49.016","39.506","42.062","776.715","40.725","1.529","552.75","2.287","3.69","1","PIPKUH","","","","","jzUHp0wq/QddVoSR50JeXA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011214.wav","0","0","15","","","2024-06-14","01:12:14","1","2024-06-13","13:12:14","13","NoID","2","0","0","0","","","2","40.756","102.84","2.862","55.61","40.063","44.146","60.326","41.895","2.08","882.93","2.613","1.62","1","PIPKUH","","","","","OZgWUCcz1H4vcosAS4MRkw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011938.wav","0","0","15","","","2024-06-14","01:19:38","1","2024-06-13","13:19:38","13","PIPKUH","5","2","0.4","0.322949","MYODAU","","5","40.431","26.62","2.434","48.987","39.368","41.946","1559.326","40.939","1.435","498.86","1.985","2.96","1","PIPKUH","","","","","nJ6Z5cxAxxMj5cDmDc1ewg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_034915.wav","0","0","14.999","","","2024-06-14","03:49:15","3","2024-06-13","15:49:15","15","PIPKUH","5","4","0.8","0.382023","HYPSAV","","5","38.412","9.07","3.025","49.973","37.546","40.508","281.707","38.602","2.257","680.21","2.8","3.07","1","PIPKUH","","","","","dCNf40mbHci3zOyS1LiuCA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_042546.wav","0","0","15","","","2024-06-14","04:25:46","4","2024-06-13","16:25:46","16","PIPKUH","3","2","0.667","0.514643","MYOBRA","","3","40.853","74.25","2.539","57.717","40.651","45.089","131.406","42.928","1.413","634.25","2.406","1.53","1","PIPKUH","","","","","qiFHSDmQCcD0ceDOirJc1Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_043258.wav","0","0","15","","","2024-06-14","04:32:58","4","2024-06-13","16:32:58","16","NoID","3","0","0","0","","","3","41.354","54.85","2.448","53.926","40.703","44.701","1066.233","42.584","1.581","489.92","2.256","1.17","1","PIPKUH","","","","","hl9FORwT1JOG8n0ZpDJ6Sw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_043836.wav","0","0","15","","","2024-06-14","04:38:36","4","2024-06-13","16:38:36","16","PIPKUH","3","2","0.667","0.332679","PIPNAT","","3","39.283","59.78","2.392","46.168","38.841","41.168","1306.782","41.484","0.928","213.72","2.188","1.02","1","PIPKUH","","","","","T69aPM3UgMoQtGdxHbWbrg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_044435.wav","0","0","15","","","2024-06-14","04:44:35","4","2024-06-13","16:44:35","16","PIPKUH","9","4","0.444","0.336107","MYODAU","","9","40.973","-63.65","2.921","44.624","39.181","40.861","533.293","40.137","1.382","275.38","1.922","5.37","1","PIPKUH","","","","","ZdpBiboPaYgHORhLki2whA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_044500.wav","0","0","15","","","2024-06-14","04:45:00","4","2024-06-13","16:45:00","16","PIPKUH","4","2","0.5","0.677068","PIPNAT","","4","39.417","49.21","2.779","48.182","38.984","41.663","166.738","40.675","1.57","416.38","2.449","1.3","1","PIPKUH","","","","","zQ52dPTn9LyE6w9Okdr6Fg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_213953.wav","0","0","15","","","2024-06-14","21:39:53","21","2024-06-14","09:39:53","9","NoID","11","0","0","0","","","11","41.634","53.83","2.567","48.435","40.505","42.91","1167.718","42.684","1.301","470.52","1.991","5.37","1","PIPKUH","","","","","KdWwSqygteCdzvWOg+LnZg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_214433.wav","0","0","15","","","2024-06-14","21:44:33","21","2024-06-14","09:44:33","9","NoID","4","0","0","0","","","4","41.632","40.59","2.331","49.932","40.569","43.953","628.222","42.547","1.104","234.73","1.626","1.64","1","PIPKUH","","","","","TZhksIsvEaRDRHzLZyTfUQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_215122.wav","0","0","15","","","2024-06-14","21:51:22","21","2024-06-14","09:51:22","9","PIPKUH","8","1","0.125","0.252891","","","8","39.695","45.89","2.97","43.89","38.732","40.432","435.696","40.491","1.288","422.61","2.307","5.14","1","PIPKUH","","","","","pytuqvMMICApuy1dcw11eQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_215817.wav","0","0","15","","","2024-06-14","21:58:17","21","2024-06-14","09:58:17","9","NoID","3","0","0","0","","","3","40.828","5.16","2.49","45.652","39.679","41.842","1942.237","40.895","1.053","146.99","1.672","1.09","1","PIPKUH","","","","","oO3wuVAD98kxJQmdBOTWGA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_221031.wav","0","0","4.813","","","2024-06-14","22:10:31","22","2024-06-14","10:10:31","10","NoID","8","0","0","0","","","8","38.587","8.41","2.884","46.302","37.784","40.375","485.694","38.973","1.736","337.95","2.312","3.96","1","PIPKUH","","","","","sRmWxMwqMMpuUD1nGxwPrA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_221607.wav","0","0","3.829","","","2024-06-14","22:16:07","22","2024-06-14","10:16:07","10","PIPKUH","3","2","0.667","0.482559","","","3","40.071","13.28","3.919","65.202","39.485","44.901","56.518","40.343","2.855","853.98","3.552","1.26","1","PIPKUH","","","","","fzEsFQi5VmvwjYP0acGgSw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_223416.wav","0","0","4.403","","","2024-06-14","22:34:16","22","2024-06-14","10:34:16","10","PIPKUH","9","4","0.444","0.235027","MYODAU","","9","42.454","50.21","2.297","58.501","41.212","46.053","380.743","43.697","1.453","511.68","2.003","2.85","1","PIPKUH","","","","","FtUjQTAJaJ74P6G0tvNNUw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240615_044049.wav","0","0","4.985","","","2024-06-15","04:40:49","4","2024-06-14","16:40:49","16","PIPKUH","10","5","0.5","0.192595","","","10","40.519","0.65","2.757","50.105","39.377","42.169","185.948","40.366","1.631","529.44","2.232","5.27","1","PIPKUH","","","","","v+FSSijg1p1bwl6WQn6sgQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240615_044323.wav","0","0","3.724","","","2024-06-15","04:43:23","4","2024-06-14","16:43:23","16","PIPKUH","3","2","0.667","0.34774","","","3","40.623","73.91","2.547","55.072","40.144","44.316","318.145","42.821","1.485","525.19","2.414","1.67","1","PIPKUH","","","","","63xql+/TWJ1WdhlNLCkdlA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240615_212418.wav","0","0","8.329","","","2024-06-15","21:24:18","21","2024-06-15","09:24:18","9","PIPKUH","13","6","0.462","0.249235","HYPSAV","","13","37.013","2.01","2.501","41.093","35.827","37.663","461.221","37.127","1.39","124.22","1.833","7.23","1","PIPKUH","","","","","Mq4RY27gu7agYZpvkiG1rA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240615_212437.wav","0","0","4.659","","","2024-06-15","21:24:37","21","2024-06-15","09:24:37","9","PIPKUH","10","9","0.9","0.520124","HYPSAV","","10","36.924","19.93","2.574","41.258","35.999","37.722","288.342","37.815","1.204","89.02","2.15","4.79","1","PIPKUH","","","","","G+c8/SOFkGVQBObsLXDYeA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240616_005503.wav","0","0","10.334","","","2024-06-16","00:55:03","0","2024-06-15","12:55:03","12","PIPKUH","11","7","0.636","0.427656","HYPSAV","","11","38.845","25.77","2.964","42.929","37.927","39.467","622.944","39.28","1.622","231.88","2.452","5.46","1","PIPKUH","","","","","gs2FTQ9r8yYSqWLWJpm1Rg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240616_005909.wav","0","0","6.375","","","2024-06-16","00:59:09","0","2024-06-15","12:59:09","12","PIPKUH","14","12","0.857","0.438969","HYPSAV","","14","36.404","4.1","3.612","37.889","35.637","36.567","399.053","36.554","1.827","216.37","2.634","5.41","1","PIPKUH","","","","","2i4kKN5lvwyjdHfY4RuX0A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240616_020230.wav","0","0","4.424","","","2024-06-16","02:02:30","2","2024-06-15","14:02:30","14","PIPKUH","5","3","0.6","0.281673","","","5","38.92","-4.67","4.174","42.824","37.845","39.418","435.189","38.976","2.152","354.51","2.993","3.35","1","PIPKUH","","","","","Zyprsf0YqjUanINPadoeVg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240616_043411.wav","0","0","4.434","","","2024-06-16","04:34:11","4","2024-06-15","16:34:11","16","PIPKUH","8","4","0.5","0.473638","","","8","39.274","-1.61","3.364","46.111","37.863","40.372","175.143","39.419","1.725","510.26","2.599","3.98","1","PIPKUH","","","","","BsZCYDrUFRS30aEcv9WyiQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240617_030722.wav","0","0","4.204","","","2024-06-17","03:07:22","3","2024-06-16","15:07:22","15","NoID","2","0","0","0","","","2","43.844","46.7","2.093","64.294","43.486","48.719","466.431","44.575","1.592","804.87","2.093","0.79","1","PIPKUH","","","","","lAiRSF4y970IZV/+0lOZVA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212058.wav","0","0","15","","","2024-06-13","21:20:58","21","2024-06-13","09:20:58","9","NoID","2","0","0","0","","","2","42.556","16.45","2.232","51.09","41.891","44.825","108.525","42.784","1.57","270.68","2.04","0.53","1","PIPNAT","","","","","FTjWUaVoEyvs9R0+QX5efA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_212527.wav","0","0","15","","","2024-06-13","21:25:27","21","2024-06-13","09:25:27","9","NoID","2","0","0","0","","","2","40.934","73.41","2.256","50.679","40.934","43.496","600.116","42.575","1.34","626.77","2.112","0.65","1","PIPNAT","","","","","vE5j1IoTwiNcfFeHtns6IQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_214145.wav","0","0","15","","","2024-06-13","21:41:45","21","2024-06-13","09:41:45","9","PIPNAT","8","8","1","0.82978","PIPKUH","","8","39.983","36.39","3.425","44.61","39.4","41.116","660.726","40.698","1.814","371.16","2.508","2.73","1","PIPNAT","","","","","3zalVGFyKtC1lYqSBeX4Pw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_214702.wav","0","0","15","","","2024-06-13","21:47:02","21","2024-06-13","09:47:02","9","NoID","17","0","0","0","","","17","40.453","-17.03","2.724","46.307","39.457","41.322","883.447","40.253","1.192","310.34","1.945","7.86","1","PIPNAT","","","","","K40rffuPq2HY18i1sJkvOQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_214732.wav","0","0","15","","","2024-06-13","21:47:32","21","2024-06-13","09:47:32","9","NoID","11","0","0","0","","","11","41.19","1.28","3.427","51.269","39.969","42.811","592.423","41.348","2.027","225.16","2.662","5.65","1","PIPNAT","","","","","PXRcOHZphzakXOuqgfPfmw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_214902.wav","0","0","15","","","2024-06-13","21:49:02","21","2024-06-13","09:49:02","9","NoID","19","0","0","0","","","19","41.533","9.36","2.608","51.97","40.388","43.709","445.019","42.049","1.406","391.86","2.03","7.85","1","PIPNAT","","","","","xoIofGM6lfzRh4iv0LPOrw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215019.wav","0","0","15","","","2024-06-13","21:50:19","21","2024-06-13","09:50:19","9","NoID","5","0","0","0","","","5","39.909","16.15","2.683","47.559","39.106","41.286","167.547","40.105","1.762","243.2","2.225","3.02","1","PIPNAT","","","","","Uvny1dP/r5383F7jvyqaNw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215230.wav","0","0","15","","","2024-06-13","21:52:30","21","2024-06-13","09:52:30","9","NoID","18","0","0","0","","","18","40.534","28.07","2.779","47.133","39.58","41.792","414.536","40.899","1.421","219.63","2.16","7.66","1","PIPNAT","","","","","HNc7CM2xnwWRnN0L94mxCQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215316.wav","0","0","15","","","2024-06-13","21:53:16","21","2024-06-13","09:53:16","9","PIPNAT","12","8","0.667","0.348129","PIPKUH","","12","40.315","13.81","3.122","49.144","39.331","42.038","270.588","40.903","1.575","388.42","2.546","5.21","1","PIPNAT","","","","","NcvH2bt4H0A3nAFeFyNKYw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215402.wav","0","0","15","","","2024-06-13","21:54:02","21","2024-06-13","09:54:02","9","NoID","33","0","0","0","","","33","41.117","-8.05","2.736","48.237","39.817","42.297","347.566","41.215","1.529","457.34","2.151","17.66","1","PIPNAT","","","","","nNhH6ehcP4WugOmL9H5UKg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215417.wav","0","0","15","","","2024-06-13","21:54:17","21","2024-06-13","09:54:17","9","NoID","22","0","0","0","","","22","40.352","0.03","2.801","46.315","39.352","41.492","628.024","40.534","1.493","227.98","2.39","10.14","1","PIPNAT","","","","","yinMs+5Rb3VekE4pbk7fSA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215458.wav","0","0","15","","","2024-06-13","21:54:58","21","2024-06-13","09:54:58","9","NoID","17","0","0","0","","","17","40.619","22.16","2.727","48.156","39.86","42.257","600.84","41.183","1.703","465.34","2.355","8.02","1","PIPNAT","","","","","s5hEbNkdjF2mL9oZpn8v2w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215725.wav","0","0","15","","","2024-06-13","21:57:25","21","2024-06-13","09:57:25","9","NoID","23","0","0","0","","","23","40.97","32.32","2.677","47.04","39.829","42.023","637.332","41.319","1.372","339.93","1.95","12.12","1","PIPNAT","","","","","jgxxn7n38rr/rb/FY5zpRA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215804.wav","0","0","12.099","","","2024-06-13","21:58:04","21","2024-06-13","09:58:04","9","NoID","15","0","0","0","","","15","40.019","10.45","2.961","46.523","38.945","41.051","202.288","40.52","1.402","184.19","2.25","8.56","1","PIPNAT","","","","","ldhyTLE5vzNwVMwzqK5lQQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_215842.wav","0","0","15","","","2024-06-13","21:58:42","21","2024-06-13","09:58:42","9","NoID","15","0","0","0","","","15","40.528","26.65","2.961","47.601","39.694","42.049","1028.475","40.945","1.866","231.66","2.515","7.77","1","PIPNAT","","","","","upLTJpVeTLLcEuqZY28Ktg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_221000.wav","0","0","15","","","2024-06-13","22:10:00","22","2024-06-13","10:10:00","10","NoID","8","0","0","0","","","8","40.406","30.65","2.685","47.209","39.763","41.978","428.008","40.967","1.255","168.73","2.228","2.9","1","PIPNAT","","","","","kohysfZcB5CHqxOrIpXcvg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240613_221158.wav","0","0","15","","","2024-06-13","22:11:58","22","2024-06-13","10:11:58","10","NoID","2","0","0","0","","","2","40.619","58.32","2.268","46.559","40.311","42.499","3195.291","41.597","1.686","295.12","2.268","0.96","1","PIPNAT","","","","","3ecShKxq8GyDKnqv8MQdyQ==","",""
